state_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_totalstate_code,state_name,district_code,district_name,tehsil-village_name,mec_upto_1to1pt5_year,mec_breeding,mec_draught,mec_draught_breeding,mec_others,mec_total,fec_upto_1_year,fec_1to2pt5_year,fec_milk,fec_dry,fec_not_calved_once,fec_others,fec_total,ec_total24,GUJARAT,491,Valsad,Tahsil-ValsadVillage-Malvan,18,9,15,7,5,54,22,7,34,11,11,0,85,139
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Vanzara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kherva,4,0,0,0,0,4,2,2,4,2,0,0,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Khakhana,0,0,0,0,0,0,0,3,2,2,1,0,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Pipardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Shekhardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Chanchadiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Vinaygadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Ratadiya,0,0,0,0,0,0,1,1,2,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Mahika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kothi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kankot,0,0,0,0,0,0,0,5,8,8,0,0,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Khijadiya,0,0,0,0,0,0,10,18,59,28,13,0,128,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-BhojparaVidi,0,0,0,0,0,0,1,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Jodhpar,0,0,0,0,0,0,1,0,1,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Gariya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kanpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Sindhavadar,0,0,0,0,0,0,18,15,43,39,0,0,115,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Pratapgadh,0,0,0,0,0,0,4,8,13,3,0,0,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-KalavadiNavi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-KotdaNayani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-PipaliyaAgabhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-KalavadiJuni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Daldi,0,0,0,0,0,0,2,2,5,3,1,0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Paj,3,1,0,0,0,4,3,2,10,2,0,0,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Rasikgadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Lalpar,0,0,0,0,0,0,1,9,1,2,1,0,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Limbala,4,0,0,2,0,6,7,14,21,6,11,0,59,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Rajavadla,10,3,0,0,0,13,7,8,10,4,0,1,30,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-PanchDwarka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Amarsar,0,1,0,0,0,1,2,13,32,3,20,0,70,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kerala,0,0,0,0,0,0,0,7,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-BokadThambha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Dighaliya,0,0,0,0,0,0,4,0,8,0,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Kashipar,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Lunsariya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Dhamalpar,0,0,0,0,0,0,3,3,56,24,1,0,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Tithava,0,0,0,0,0,0,5,5,13,6,1,0,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-ArniTimba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Valasan,0,0,0,0,0,0,1,2,9,0,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-WankanerVillage-Pipaliyaraj,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Thoriyali,5,0,0,0,0,5,10,28,39,12,1,0,90,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khodapipar,1,0,0,0,0,1,3,1,8,2,0,0,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-KhakhadaBela,2,0,0,0,0,2,0,6,5,2,0,0,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khajurdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khamta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Haripar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Nanavada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Amreli,1,0,0,0,0,1,2,0,6,2,0,0,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Ishvariya,0,0,0,0,0,0,1,6,17,1,0,0,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Paddhari(CT),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Dhokaliya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Suvag,1,0,0,0,0,1,10,25,44,0,0,0,79,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Hidad,1,0,0,0,0,1,0,1,4,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-DomdaBhayuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-SagaliyaNana,0,0,0,0,0,0,0,0,10,0,0,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-IntalaNana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-DahisardaUnd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-SalPipaliya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Radad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Kerala,8,2,2,0,0,12,12,23,61,26,0,0,122,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khambhala,2,0,0,0,0,2,2,1,4,1,0,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Nyara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Naranka,0,0,0,0,0,0,3,0,3,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khandheri,1,1,2,1,1,6,1,1,3,3,3,3,14,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Rangpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Sarapdad,4,0,0,0,0,4,28,15,40,24,4,0,111,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-KhijadiyaMota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Rojiya,2,0,1,0,0,3,1,0,3,1,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-RamparPati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-VachliGhodi,0,0,0,0,0,0,4,0,3,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-ChhelliGhodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Metoda,2,0,0,0,0,2,3,10,7,1,5,0,26,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Targhari,2,0,1,0,0,3,7,4,10,4,3,0,28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Baghi,0,0,0,0,0,0,5,4,10,1,0,0,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Fatepar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Visaman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Khokhri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Jivapar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-DhunanaGam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Jhilariya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Adbalka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Gadhda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Dungarka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-RamparMota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-BodiGhodi,0,0,0,0,0,0,0,1,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-ChanolNavi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Hadmatiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-ChanolMoti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-ChanolNani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-KhijadiyaNana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Vanpari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Moviya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Dahisarda(Aji),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Ukarda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Govindpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Depaliya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-Rupavati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-PaddhariVillage-JodhparChhala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Jaliya,7,1,0,0,0,8,27,24,42,19,1,0,113,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Ratanpar,0,0,0,0,0,0,0,2,9,0,0,0,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Khorana,23,3,0,0,2,28,39,22,68,16,17,0,162,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Sanosara,0,0,0,0,0,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Rampara(Suliya),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Vankvad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Vajdi(Virda),0,0,0,0,0,0,12,7,19,4,0,2,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Barvan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Chanchadiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Jamgadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Rafala,1,0,0,0,0,1,0,5,28,6,0,0,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Kherdi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Amargadh,6,0,0,0,0,6,16,24,41,11,1,0,93,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Vejagam,1,0,0,0,0,1,2,6,15,1,0,0,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Maliyasan,9,0,0,0,0,9,22,25,58,31,30,0,166,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Targhadiya,36,2,0,0,0,38,45,55,65,21,22,0,208,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Gunda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Magharvada,2,2,0,0,5,9,9,17,21,8,10,0,65,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Mesvada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Saypar,0,0,0,0,0,0,5,0,6,2,0,0,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Kuvadva,0,0,0,0,0,0,25,45,50,43,0,0,163,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Dhamalpar,0,0,0,0,0,0,0,0,0,2,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Sokhada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Ronki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-VajdiGadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Nakaravadi,0,0,0,0,0,0,0,0,2,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Pipaliya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Ranpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Kuchiyadad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-RamparaBeti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Parevala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Khijadiya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Nagalpar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Rajgadh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GUJARAT,476,Rajkot,Tahsil-RajkotVillage-Gavaridad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
